node_key,Alcol
57873,0
57872,1
57871,2
47372,2
65969,0
47373,3
47375,0
65970,0
47374,1
65971,0
65972,0
14570,0
57442,0
42682,2
57443,1
42681,0
57444,0
42680,0
57445,0
57446,0
57447,0
163098,0
163124,0
42679,0
65973,0
57448,0
57449,0
42678,0
57450,0
42677,0
42676,0
42675,0
66214,0
66215,1
65974,0
66223,0
66224,0
42674,5
66225,0
66226,0
66227,0
66228,0
66229,0
66230,0
66231,0
66232,0
66233,0
66234,0
66235,0
66236,0
42673,0
66237,0
42672,3
163123,0
125730,0
66238,0
125731,0
66239,0
125732,0
125733,0
163097,0
125734,0
65975,0
125735,0
21919,0
125736,0
21920,0
66240,0
125737,0
21922,0
21923,0
125738,0
66241,0
125739,0
66242,0
42671,2
66243,0
65976,0
42670,3
65977,0
42669,3
66244,0
57469,0
65978,0
57470,0
65979,0
57471,0
65980,0
57472,0
65981,0
57473,0
66245,0
57474,0
65982,0
57475,0
65983,0
57476,0
163135,0
57477,0
66246,0
57478,0
163122,0
57479,0
66247,0
57480,0
66248,0
57481,0
66990,0
57482,0
66991,0
57483,0
66992,0
57484,0
66251,1
57485,0
63131,0
57486,0
57487,0
66993,0
57488,0
66994,0
57489,0
57490,0
57491,0
57492,0
66995,0
57493,0
66996,0
57494,0
57495,0
19588,0
57496,0
42241,1
42240,0
64115,0
42239,0
64116,0
57497,0
64117,0
57498,0
19586,0
57499,0
64118,0
57500,0
64119,0
57501,0
64120,0
42668,3
64121,0
57502,0
64122,2
125772,0
64123,0
125773,0
64125,1
57503,0
64126,3
125774,0
64127,2
125775,0
64128,3
125776,3
64129,2
125777,2
64130,0
125778,2
64131,0
125779,2
64132,0
125780,0
64133,0
42238,0
64134,0
42237,0
125781,0
64135,0
125782,0
64136,0
125783,0
64137,0
125784,0
64138,0
42235,0
66997,0
57504,2
64139,0
57505,5
64140,0
57506,5
163121,0
57508,0
66998,0
57509,0
64141,0
57510,0
64142,0
42234,0
42233,0
64143,0
57511,0
42232,0
163101,0
57512,0
57514,1
65187,0
57515,1
57516,1
65188,0
57517,1
163120,0
122742,0
65189,0
122743,0
65190,0
122744,0
65191,0
122745,0
122746,0
65216,1
122747,0
66999,0
122748,0
65217,1
122749,0
65218,0
122750,0
65219,0
122751,0
65220,2
122752,0
42231,0
42229,0
42228,0
65221,0
57518,0
67000,0
122753,0
67001,0
122754,0
67002,0
42227,0
67003,0
42226,0
67004,0
122755,0
67005,0
122756,0
122757,0
65295,0
122758,0
65296,0
57519,0
65222,0
122759,0
65223,0
42665,4
65224,0
122760,0
65225,0
57520,0
65226,0
65227,0
122761,0
65228,0
57521,0
65229,0
122762,0
65230,0
122763,0
67012,0
122764,0
163134,0
122765,0
65231,0
122766,0
65232,1
122767,0
65233,0
122768,0
65234,0
65235,0
57522,0
65236,0
65237,0
57523,0
57524,0
65238,0
65239,0
65240,0
57528,0
65241,0
57529,0
56088,0
57530,0
65242,0
57531,0
65243,0
57532,0
65244,1
67013,0
57533,0
57403,0
57534,0
163133,0
57535,0
66255,0
66256,0
67015,0
66257,0
163115,0
66258,0
66259,0
66260,0
66261,0
66262,0
66263,0
66264,0
66265,0
66266,0
66267,0
66268,0
66269,0
66270,0
66271,0
67016,0
66272,0
66273,0
66274,0
67017,0
67018,0
67019,0
57536,0
66275,0
57537,0
67020,0
57538,0
66276,0
57539,0
66277,0
57540,0
66278,0
57541,0
66279,0
57542,0
66280,0
57543,0
66281,0
66282,0
57544,0
66283,0
57545,0
66284,0
57546,0
66285,0
57547,0
66286,0
57548,0
66287,0
57549,0
66288,0
57550,0
163091,0
57551,0
66289,0
66290,0
163139,0
66292,0
66293,0
163114,0
57455,0
66294,0
66295,0
66296,0
57648,1
66297,0
57649,1
57650,1
66298,0
57651,0
66299,0
57652,1
66300,0
57653,1
66301,0
57654,1
57404,0
57655,0
57405,0
57656,0
66302,0
57657,0
66303,0
57658,0
66304,0
57659,0
57406,0
57407,0
57660,1
57408,0
57661,1
57662,0
66305,0
57663,1
66306,0
57664,1
66307,0
57665,1
57666,0
66308,0
57667,0
66309,0
57668,0
42255,3
66310,0
42256,3
66311,0
42257,1
66312,0
42258,1
57409,0
57669,0
19587,0
66313,0
57410,0
67021,0
67022,0
42259,4
67023,0
57411,0
46944,3
67024,0
46943,1
67025,0
46942,1
163141,0
46941,0
67026,0
46940,0
57412,0
46939,0
57413,0
46938,0
46937,0
67027,0
46936,0
66314,0
46935,2
66315,0
46934,1
66316,0
46933,1
46932,0
46931,0
66317,0
42242,0
163090,0
46930,1
66318,0
46929,0
65297,0
65298,0
42260,0
65299,0
46928,1
46927,1
23575,1
46926,1
163142,0
46925,0
46924,0
46923,3
46922,1
65300,0
46921,0
23574,0
46920,3
23573,0
46919,0
23572,0
46918,1
65301,0
46917,1
65302,0
46916,1
23571,0
46915,0
46914,0
57454,0
42261,0
57453,0
46913,0
57452,0
46912,1
65303,0
65304,0
57451,0
46911,0
65305,0
46910,0
65306,1
46909,0
23570,0
46908,0
46907,0
46906,0
65307,0
46905,0
23569,0
46904,0
67029,0
67030,0
67031,0
67032,0
57670,0
57671,0
23568,1
57672,0
67033,0
57673,0
23566,1
57674,0
23565,1
57675,0
23564,1
57676,0
23563,0
57677,0
65308,0
65309,1
65310,1
57678,0
65311,1
42243,0
57679,0
65312,0
42244,0
66319,0
57680,0
67042,0
57681,1
67043,0
57682,0
67044,0
57683,0
67045,0
57684,1
67046,0
57685,0
57686,0
67047,0
57687,0
67048,0
57688,0
163132,0
67049,0
57689,0
23562,0
57690,0
67050,0
57691,0
23561,0
57692,0
57428,1
57693,0
23560,0
57694,0
23559,1
57695,0
23558,0
57696,1
57429,0
57697,0
57698,0
23557,0
57699,0
23556,0
57700,0
23555,0
57702,0
23554,0
57703,0
57704,0
23553,0
57705,0
23552,0
23551,1
57414,0
67051,0
57706,0
67052,0
67053,0
57707,0
57708,0
67054,0
57709,0
57710,0
67056,0
57711,0
63838,2
57712,0
57713,0
63874,1
57714,0
57715,0
57716,0
63875,0
57717,0
63876,0
57718,0
63877,0
57719,0
63878,0
57720,0
63879,0
57721,0
57415,0
57723,0
57724,1
63880,0
57725,1
63881,0
57726,0
63882,0
57727,0
63883,0
57728,0
63884,0
57729,0
63885,0
57730,0
63886,0
63887,0
42246,2
63888,0
63889,0
64911,0
57731,0
64912,0
57735,1
64921,0
57416,0
57736,1
64922,0
64923,0
64924,0
64925,0
64926,0
64927,0
64928,0
64929,0
64930,0
57737,1
64931,0
57738,0
64932,0
64933,1
57740,0
64934,0
57741,0
64935,0
57742,0
64936,0
57743,0
64937,0
64938,0
57744,0
64939,0
163095,0
57745,0
64940,0
57746,0
57780,0
57781,0
57782,2
57783,1
19903,0
57784,0
19904,0
57785,0
19905,0
57786,1
19906,0
57787,1
19907,0
57788,2
64941,0
57790,3
57791,2
57792,0
163119,0
57793,0
57795,0
19585,0
57796,0
64942,0
19908,0
19909,0
19910,0
57797,1
19911,0
57798,0
19912,0
57799,0
19913,0
57800,0
19914,0
57801,0
19915,0
19916,0
57802,0
19917,0
57803,0
19918,0
47414,0
47399,0
47398,1
47397,2
47396,0
64943,0
47395,0
64944,0
47394,0
64945,0
47393,0
64946,0
47392,0
64947,0
47391,0
163105,0
42247,3
163118,0
163102,0
64948,0
64949,0
42250,1
64950,0
47390,0
64951,0
42667,3
64952,0
64953,0
47389,0
64954,0
64955,0
42251,4
42252,0
64956,0
42254,2
64957,0
42687,0
64958,0
42686,0
64959,0
42666,5
64960,0
47388,1
64961,0
64962,0
57804,0
57805,0
163087,0
57806,0
57807,0
163143,0
57808,0
163146,0
57809,0
57430,1
57810,0
57811,0
57812,0
57813,0
57814,1
57431,2
57815,1
163086,0
57816,0
57817,0
57818,0
57819,0
57821,0
57822,0
57823,0
57824,0
57432,6
57825,0
57433,3
57826,0
57827,1
57828,1
57829,1
64963,0
57832,1
64964,0
64965,0
57833,2
19582,0
57834,1
57434,1
57835,1
64968,0
57836,0
64969,0
57837,1
64970,0
57838,1
40665,0
57839,0
64971,0
57840,0
64972,0
57841,0
64973,0
57842,0
64974,0
57843,0
64975,0
57844,0
65984,0
57845,0
65986,0
57846,0
65996,0
57847,0
65997,4
57848,0
65998,5
57849,0
65999,0
57851,0
66000,0
57852,0
66001,0
57853,0
57854,0
163116,0
57855,0
40664,0
57856,0
66002,0
57857,0
66003,2
57858,0
66004,3
57859,0
66005,7
57860,0
66006,4
57861,1
57862,1
57863,2
66007,3
57864,0
163092,0
57865,2
66008,3
57866,2
66009,3
57867,0
66010,3
57868,0
66011,6
57869,1
66012,9
57870,3
66013,9
111776,0
66014,4
111777,0
111778,0
111779,0
111780,0
111781,0
111782,0
111783,0
111784,0
111785,0
42653,4
42652,5
42651,4
42650,2
42649,1
42648,2
111786,0
111787,0
42647,4
42646,2
42637,0
42636,0
42635,2
42634,2
42633,4
42632,3
111788,0
111789,0
111790,0
111791,1
111792,0
42631,2
42630,2
65414,0
111793,0
65415,0
111794,1
111795,1
42629,2
42628,0
111796,1
42610,0
42609,3
42607,2
42605,2
42601,0
42600,0
42599,0
42598,0
42597,0
42596,0
42595,0
42594,0
42593,0
42592,0
111797,0
111798,0
111799,0
111800,0
111801,0
111802,0
111803,0
47348,0
47349,0
47353,0
47355,1
47356,1
47357,0
42123,0
42124,0
42125,0
42127,0
42685,0
47358,1
47359,1
47360,1
47361,1
47362,0
42684,0
42683,0
47363,0
47364,1
47365,2
47366,3
47387,1
47386,1
47385,1
47384,0
47367,3
47368,4
47383,1
47382,1
47369,3
47381,1
47370,6
42137,0
42138,0
42139,0
42140,0
42141,0
42142,0
47380,1
47379,1
47378,1
42143,0
42144,0
42145,0
42146,0
42147,0
42148,0
42149,0
42151,0
42152,0
42153,0
42154,0
42155,0
42156,0
42157,0
42158,0
42159,0
42160,0
42163,0
42164,0
42165,0
42166,0
42167,0
42168,0
42169,0
42170,0
42171,0
42172,0
42173,0
42174,0
42175,0
42176,0
42177,0
42178,0
42179,0
42180,0
47371,4
47154,0
47155,0
163078,0
163079,0
163073,0
163063,0
163069,0
163076,0
163060,0
163072,0
163068,0
163064,0
163067,0
163061,0
163081,0
163080,0
163070,0
163075,0
163058,0
163066,0
163057,0
163054,0
163077,0
177779,0
177780,0
177781,0
163056,0
177782,0
163055,0
180597,0
177783,0
177784,0
177785,0
177786,0
177787,0
177788,0
177789,0
177790,0
177791,0
177792,0
180595,0
180594,0
180592,0
180591,0
177793,0
177794,0
177795,0
163082,0
177796,0
177797,0
163074,0
177798,0
177799,0
177800,0
177801,0
177802,0
177803,0
177804,0
177805,1
177806,0
177807,1
177808,1
177809,1
177810,1
177811,1
177812,0
177813,0
177814,1
177815,0
180590,0
180589,0
180588,0
180587,0
180586,0
180585,0
180584,0
180583,0
42126,0
180566,0
42249,1
180575,0
180573,0
180572,0
180565,0
66291,0
180571,1
178505,2
180564,0
180562,0
178504,2
178503,2
178502,3
178830,0
178829,0
180570,0
178828,0
178501,0
178827,0
178826,0
178825,0
178824,0
163062,0
178823,0
180561,0
178862,0
178861,0
178860,0
178859,0
178858,0
178857,0
178822,0
178821,0
178500,0
178856,0
178855,0
178854,0
178853,0
178852,0
178851,0
178850,0
178849,2
178848,0
178847,0
178846,0
178845,0
152714,0
163065,0
178499,3
176954,0
176953,0
176952,0
176951,0
176950,0
176949,0
176948,0
176947,0
176946,0
176945,0
178498,3
176944,0
176943,0
176942,0
176941,0
176940,0
176939,0
176938,0
176937,0
176936,0
176935,0
176934,0
176933,0
180559,0
176932,0
176931,0
176930,0
176929,0
163071,0
176928,0
176927,0
176926,0
176925,0
176924,0
176923,1
176922,0
176921,0
176920,0
176919,0
176918,0
176917,0
176916,0
176915,0
176914,0
176913,0
176912,0
176911,0
176910,0
176909,0
176908,0
176907,1
176906,1
176905,0
176904,1
176903,1
176902,1
176901,1
176900,1
176899,1
176898,1
176897,1
176896,0
176895,0
176894,0
176893,0
176892,0
176891,1
176890,1
176889,0
178844,0
176888,0
179098,0
179097,0
179089,0
179088,0
179087,0
179086,0
179085,0
179082,0
179081,0
179080,0
179079,0
179076,0
179075,1
179074,0
179073,0
179069,0
179068,0
179067,0
179066,0
179065,0
179064,0
179063,0
179062,0
179061,0
179060,0
179059,0
179058,0
179057,0
179056,0
179055,0
179054,0
179053,0
179052,0
179051,0
179050,0
179049,0
179048,0
179047,0
179046,0
179045,0
179044,0
179043,0
179042,0
179041,0
179040,0
179039,0
179038,0
179037,0
179036,0
179035,0
179034,0
178820,0
180569,1
178819,0
179033,0
179032,0
178815,0
178814,1
178813,0
178812,0
178843,0
178811,0
178842,0
178841,0
47431,0
178810,3
178840,0
178839,0
178838,0
178497,1
47424,0
179031,0
179030,0
179029,0
178837,0
178836,0
178835,0
178834,0
178833,0
178832,0
180558,0
178831,0
177758,0
177757,0
177756,0
177755,0
177754,0
177753,0
177752,0
177751,0
177750,0
47432,0
177749,0
177748,0
177747,0
179028,0
177746,0
177745,0
177744,0
177743,0
179027,0
177742,0
179026,0
47423,0
177741,0
179025,0
179024,0
47433,0
180557,0
180556,0
179023,0
179022,0
47434,0
179021,0
179020,0
179019,0
179018,0
179017,0
47435,0
179016,0
179015,0
179014,0
179013,0
179012,0
179011,0
179010,0
180555,0
180554,0
179009,0
47436,0
179008,0
179007,0
179006,0
180553,0
179005,0
179004,0
179003,0
180552,0
179002,0
179001,0
179000,0
178999,0
180551,0
178998,0
178997,0
47437,0
178996,0
178995,0
178994,0
178993,0
178992,0
47439,0
178991,0
178990,0
178989,0
178988,0
178987,0
47440,1
178986,0
178985,0
178982,0
178981,0
178980,0
178979,0
47441,1
178978,0
178977,0
178976,0
178975,0
178974,0
178973,0
178972,0
178971,0
178970,0
180550,0
47442,0
178969,0
178968,0
178967,0
178966,0
178965,0
47422,0
177888,0
177887,0
177886,0
177885,2
177884,0
177883,1
47425,0
177882,1
177881,0
177880,0
177879,0
177878,0
177877,0
177876,0
177875,0
177874,0
177873,0
177872,0
177871,0
177870,0
177869,0
47443,0
177868,0
177867,0
47444,0
177866,0
177865,0
177863,0
177862,0
177861,0
177860,0
177859,1
177858,0
177857,0
177856,2
177855,2
177854,2
177853,2
180549,0
180548,0
177851,2
177850,2
47445,0
177849,2
177848,2
177847,0
177846,0
180547,0
180546,0
177845,0
177844,0
177843,0
177842,0
177841,0
177840,0
47418,1
177839,0
177838,0
177837,2
177836,0
177835,0
177834,2
177833,0
177832,0
177831,0
177830,0
47446,0
177829,0
177828,0
177827,0
177826,1
180545,0
180544,0
180543,0
178496,2
178964,0
178963,0
178962,0
47447,2
178806,0
178805,0
178804,4
178803,4
178802,0
178801,1
178800,0
178799,5
178798,1
178797,0
178796,1
178795,3
178794,5
178793,0
178792,0
178791,0
178789,0
178788,0
178787,0
178786,0
178785,0
178784,0
178783,0
178782,1
178781,2
178780,2
178779,2
178778,0
178777,0
178776,0
178775,0
178774,0
178773,0
178772,0
178771,0
178770,0
178769,0
178768,0
178767,0
178766,0
180655,0
180654,1
180653,1
180652,1
180651,0
180650,0
180649,1
62716,0
180648,0
180647,0
180646,0
180645,0
180644,0
180582,0
180581,0
47448,1
180580,0
180579,0
180578,1
180577,1
180576,1
177825,1
177824,0
177823,0
47449,1
177822,0
177821,1
177820,1
177740,0
177739,0
177738,1
177737,0
177736,0
177819,0
177818,0
177817,0
177816,0
177735,0
47450,2
178495,2
178494,2
178493,2
178492,1
47430,0
178491,1
178490,8
178489,5
178488,4
178487,8
178486,4
178485,6
178484,3
178483,10
178482,6
178481,12
178480,8
178479,2
178478,3
178477,3
178476,4
178475,0
178474,1
178473,2
178472,2
178471,1
178470,0
178469,0
178468,0
178467,0
178466,0
178465,0
178464,0
178463,0
178462,0
47451,2
47415,0
180642,0
180641,0
180640,0
180639,0
180638,0
180637,0
47452,0
180636,0
180635,0
180634,0
180633,0
180632,0
180631,0
180630,0
180629,0
47453,0
180628,0
47454,0
180627,0
180626,0
180625,0
180624,0
180623,0
180622,0
180620,1
180619,0
180618,0
180617,0
180616,0
180574,0
180615,0
180614,0
180613,0
180612,0
180568,1
180611,0
180610,0
180609,0
180608,0
180607,0
180606,0
180605,0
180604,0
42150,0
180567,0
47455,0
180603,0
180602,0
180601,0
177759,0
177760,0
177761,0
177762,0
177763,0
177764,0
177765,0
177766,0
47420,6
177767,0
180600,0
180599,0
177768,0
177769,0
177770,0
47417,0
177771,0
177772,0
180598,0
177773,0
177774,0
47456,0
177775,0
177776,0
177777,0
177778,0
47457,0
47458,0
47416,0
47428,0
47419,0
47426,0
106504,0
106501,0
97673,0
97672,0
106500,0
106499,0
97671,0
106498,0
106497,0
97670,0
106496,0
97669,0
106495,0
106494,0
106491,0
106490,0
106489,2
106488,4
106487,5
106486,5
106485,5
106484,0
106483,0
106482,0
106481,0
106480,0
106479,0
106472,0
106471,0
49703,0
97668,0
106470,0
106469,0
106468,0
106467,0
106466,0
51419,1
106465,0
106464,0
49704,0
162179,0
49705,0
49730,0
97817,0
97816,0
97815,0
97814,1
97813,0
106463,0
106462,0
106461,0
106460,5
173932,5
106459,0
106458,0
106457,0
106456,0
23782,2
106455,1
106454,0
106453,1
106452,0
106451,1
106450,1
173931,0
106448,0
106447,0
106446,0
106445,0
106444,2
106443,2
106442,2
106441,2
106440,2
106439,1
106438,1
106437,1
106430,1
106429,1
106428,0
106427,0
106426,0
106425,2
106424,2
49706,0
106423,2
106422,2
106421,2
106420,2
106419,1
106418,2
106417,0
106416,0
106415,0
106414,0
106413,0
106412,0
106411,0
106410,0
106409,0
106408,0
106407,3
106406,2
97771,0
97770,0
97769,0
97768,0
97767,0
97766,0
97765,0
106405,3
106403,1
106402,1
106401,2
97764,0
106400,4
106291,2
106399,2
106398,2
106292,3
106397,2
106293,1
106294,4
106295,0
97758,0
106296,0
97667,0
106396,2
106395,0
106394,3
106393,1
106392,2
106391,3
106390,4
106389,2
106388,3
106387,2
106386,3
106385,3
106384,2
106383,2
106382,2
106355,1
106354,2
106353,1
106352,1
106351,0
106350,0
106349,0
106348,0
106337,0
106338,0
49707,0
106339,0
106340,0
106341,0
106342,0
106343,0
106344,1
106347,0
106346,0
106345,1
162154,0
97724,0
97723,0
97722,0
97721,0
97720,0
97719,0
97718,0
98443,0
98442,0
98441,0
98439,0
98438,0
98437,0
98436,0
98435,0
98434,0
49708,0
98433,0
49709,0
49699,0
76846,2
76847,2
76848,3
76849,2
76850,0
49712,0
76851,0
76855,8
76856,1
84831,0
172926,0
84830,0
76843,0
49716,1
49719,0
172927,0
84528,0
84543,0
84547,0
23779,0
76845,0
23783,2
98175,0
84553,0
84555,0
84570,0
98422,0
98623,2
49720,0
98622,2
98621,2
98620,2
98619,1
98618,0
98617,0
98616,0
98615,0
98614,2
98613,1
98612,0
98611,0
98610,0
98609,0
98608,0
98607,0
98606,1
98605,0
98604,0
98603,0
98602,0
98601,0
98600,0
98599,0
98598,0
98597,0
98596,0
98595,0
98594,0
98593,0
98592,0
49702,0
98591,0
98590,0
55601,1
55602,2
55603,2
98589,0
98588,0
98587,0
98429,0
98428,0
98427,0
98426,0
98425,0
98424,0
98423,0
97466,0
98570,0
98569,0
98568,0
172930,0
98567,0
172931,0
98566,0
172932,0
98565,0
98564,0
98563,0
98562,0
98561,0
98560,0
98559,0
98558,0
98557,0
97616,0
172933,0
97615,0
97607,0
97606,0
97605,0
97604,0
97603,0
97602,0
97601,0
97600,0
97599,0
97598,0
97597,0
97596,0
97595,0
100547,0
55170,0
107194,0
107193,0
107192,0
107191,0
107190,0
107189,0
107188,0
107187,0
107186,0
107185,0
107183,0
107182,0
55956,1
101836,0
63125,0
101837,0
84647,0
84654,0
49698,0
98626,1
98625,1
98624,2
51087,0
54932,0
51769,0
173939,0
54346,2
51952,0
174921,0
97865,0
97864,0
97863,0
97862,0
97861,0
173894,0
97860,0
97859,0
97858,0
97857,0
97856,0
97855,0
97854,0
97843,0
97842,0
97838,0
97837,0
97836,0
97835,0
49724,1
97834,0
97833,0
97832,0
97831,0
23793,0
97830,0
97829,0
174922,0
97828,0
23780,1
97827,0
97826,0
97825,0
97824,0
97823,0
97822,0
97821,0
97820,0
162177,0
162178,0
97819,0
97818,0
173895,0
106561,0
106560,0
106559,0
106558,0
106557,0
106556,0
106555,0
106554,0
106553,1
49721,0
106552,0
106551,0
106550,0
106549,0
106548,0
106522,0
106521,1
106520,1
106519,1
106518,0
106517,0
106516,0
106515,0
106514,1
106513,1
106512,0
106511,0
106510,0
106509,0
106508,0
106507,0
106506,0
106505,0
106503,0
51082,0
12585,0
12586,0
49722,0
173936,0
51081,1
19052,0
173935,1
23781,2
52973,0
19054,0
23796,0
19327,0
19055,0
19056,0
173934,0
15559,0
50917,1
51083,1
50904,0
50905,0
52972,0
50918,2
19057,0
173933,0
50919,1
23795,2
173937,1
50920,2
51084,0
19336,0
174920,0
50921,1
49725,0
51085,1
187784,0
187263,0
154137,1
187264,0
154138,0
11444,0
187265,0
154140,0
187266,0
154150,0
187267,0
154151,0
11446,1
154152,0
187268,0
34264,0
187269,0
154149,0
187270,0
154153,0
187271,0
154154,0
187272,0
166607,0
187273,0
154164,0
187274,0
154165,0
77504,0
187275,0
154166,0
34291,0
187276,0
166608,0
34353,0
19339,0
187277,0
34290,0
187278,0
166610,0
17207,0
187279,0
166606,0
166609,0
187280,0
166611,0
34289,0
19344,0
187281,0
155343,0
187282,1
155344,0
34288,0
166612,0
187283,1
155345,0
188455,1
155346,0
188456,0
155347,0
188457,0
155348,0
188458,0
155349,0
34341,0
188462,0
155350,0
188463,0
155357,0
50922,0
188464,0
166613,0
34924,2
188465,0
166614,0
34923,2
188466,1
155356,0
11449,1
188467,1
166617,0
19345,0
191436,0
166616,0
191437,0
166618,0
191439,0
166619,0
155376,0
166620,0
34922,2
166621,0
34263,0
166624,0
34340,2
166622,0
34262,0
166626,1
34921,2
30741,0
166625,0
188469,0
166627,5
34299,0
166628,6
11447,0
34352,0
19346,0
30740,0
34351,0
54398,0
172934,0
34350,2
188470,0
172935,0
11462,3
188471,0
172936,0
11461,0
188472,0
172937,1
188473,0
172938,0
50906,0
188474,0
172939,0
188475,0
188476,0
174074,0
11448,0
188477,0
174075,1
188478,0
174076,0
11450,0
188479,0
174077,0
50907,0
188480,0
174078,0
188481,0
35049,0
188482,0
188483,0
175475,0
34261,0
50908,0
188484,0
175476,0
34260,0
188485,0
175477,0
188486,0
175478,0
188487,0
175479,0
35048,0
188488,0
188489,0
173940,0
34259,0
188490,0
173941,0
188491,0
173942,0
186007,0
173943,0
186008,0
173944,0
19347,4
187083,0
173946,0
187085,0
173947,0
50923,1
187086,0
175166,0
34258,1
187087,0
175167,0
187088,0
175168,0
187089,0
175169,0
11451,1
187090,0
175170,0
187091,0
175171,0
187092,0
175172,0
187093,0
175173,0
187094,0
175174,0
187095,0
175175,0
187096,0
175176,0
77499,0
187097,0
175177,0
187098,0
175178,0
187099,0
175179,0
187100,0
175181,0
187101,0
175182,0
187102,0
175183,0
187103,0
187104,0
175184,0
34381,1
187105,0
175180,1
11452,0
187106,0
175187,0
187107,0
175189,0
35047,0
187108,0
175191,0
187109,0
175190,0
187110,0
175193,0
187111,0
175192,0
187112,0
175194,0
11453,0
187113,0
175188,0
187114,0
34380,0
187115,0
34379,0
187116,0
11454,1
187119,0
175481,0
187120,0
175482,0
187121,0
175483,0
187122,0
175484,0
187129,0
175485,0
34287,0
19348,6
187130,0
175486,0
187131,0
175487,0
187132,0
175488,0
34300,0
187133,0
175489,0
187134,0
175490,0
187135,4
175492,0
77503,0
187136,0
175493,0
34257,2
187138,8
175494,0
11455,2
187139,10
175495,0
187140,7
175496,0
77509,0
187141,1
175497,0
35046,0
187142,5
175499,0
34256,2
187143,0
175500,0
50924,1
187144,0
175501,0
34255,1
187145,0
175502,0
34278,0
187146,0
167659,6
187147,6
167663,7
187148,6
34286,0
188324,0
167664,7
34254,3
188325,0
188326,0
77502,0
51091,0
188327,0
11456,0
188328,0
188329,0
188330,0
188331,0
11457,0
188332,0
188333,0
173562,0
188334,0
173563,0
188335,0
173564,0
11445,1
188336,0
188337,0
188338,0
173626,0
34285,0
188339,0
173632,0
188340,0
173633,0
35011,0
188341,0
173634,2
188342,0
173635,2
188343,0
173636,0
35045,0
173637,2
34253,2
188344,0
173638,2
188345,0
173639,2
188346,0
173640,3
11459,0
188347,0
173641,5
188348,0
173642,4
188349,0
173643,3
188350,0
173644,2
188351,0
173645,3
188352,0
173646,1
51086,0
188353,0
173647,2
34378,0
188354,0
173648,0
34377,0
188355,0
173649,0
34284,0
188356,0
173650,0
35044,0
188357,0
173651,0
186279,0
173652,0
34283,0
186280,0
173653,0
34252,0
186281,0
173654,0
186282,0
173655,1
34305,0
186283,0
173656,0
34349,0
186284,0
174634,0
186285,3
174635,0
186286,1
174636,0
84,2
186287,3
174637,0
34251,1
186289,3
174638,0
186290,3
174639,0
34250,1
186291,3
174640,0
186292,0
174641,0
186293,0
174642,0
186294,0
174643,0
186295,0
174644,0
186296,0
155811,0
34376,0
186297,0
174645,0
34249,0
186298,1
174646,0
186299,1
174647,1
34375,0
186300,1
174648,1
34374,0
186301,1
174649,0
34373,0
50925,2
186302,0
174650,1
11433,0
186303,0
174651,0
11432,0
186304,0
174652,0
11431,0
186305,0
174653,0
11430,0
186306,0
174655,2
186307,0
174656,0
51090,0
186308,0
11429,5
186309,0
11428,0
186311,0
155812,0
11427,1
186312,0
155813,0
11426,1
155814,0
11425,1
155815,0
11424,2
174657,0
174658,0
10418,0
190901,0
174661,0
34248,0
190900,0
174662,0
34247,0
190899,0
174663,0
190897,0
174664,0
10415,0
190896,0
174665,0
10414,0
190895,0
174666,0
35077,1
190894,0
10411,0
190893,0
155816,0
35015,0
190892,0
155818,0
190891,0
155819,0
11423,1
190890,0
11422,6
190889,0
167508,0
11421,1
190888,0
11420,5
190887,0
167509,0
11331,0
190886,0
190885,0
167507,0
11419,3
191315,1
167510,0
11418,5
191314,0
167512,0
11417,1
191313,0
167511,0
191312,0
167513,1
11416,1
191311,0
167514,0
11415,6
191310,0
167515,0
11414,3
191309,0
167516,0
11413,1
191308,0
167517,0
34246,0
191307,0
167518,0
35043,0
11458,0
167519,0
11412,2
190837,0
167520,1
11411,1
190838,0
167521,0
11410,1
190839,0
167522,0
11409,0
190840,0
167524,0
11408,0
190841,0
11407,0
190842,0
167523,0
11406,0
190843,0
167525,1
34372,1
190844,0
167526,0
11405,0
190845,0
167527,1
11404,0
190847,0
167528,0
190848,0
167529,0
101,0
190849,0
167530,2
190851,0
11403,0
190852,0
167531,2
11402,0
190853,0
167536,2
11401,0
190854,0
167539,3
11399,0
167540,3
167538,2
11395,0
167537,2
190859,0
190860,0
155831,0
34371,0
190862,0
190863,0
155830,0
115,0
190864,0
190865,0
155832,0
190866,0
190867,0
19351,1
190868,0
34245,1
19352,0
190869,0
190870,0
190871,0
190872,0
190873,0
34370,2
190874,0
168637,0
34369,3
190875,0
190876,0
168642,1
190877,0
50909,0
190878,0
34339,2
190879,0
34338,3
50910,0
162232,0
126,0
190880,0
128,0
190881,0
34337,2
190882,0
190883,0
190884,0
34927,0
34928,0
34336,2
77511,1
34368,1
34335,2
162274,0
34334,3
30739,0
145,0
34333,2
34332,2
152131,0
34331,1
30728,0
152132,0
152133,0
152134,0
34330,1
152137,0
30738,0
152138,0
34329,3
173806,0
152139,0
34328,3
152140,0
152141,0
157,0
152142,1
34327,0
34326,2
152144,0
34323,3
34322,2
152143,0
190836,0
152145,0
34321,2
190835,0
152146,0
34320,0
190834,0
173807,2
152147,0
190833,0
152148,0
190828,0
152149,0
190827,0
152150,0
152136,0
51088,0
190826,0
190825,0
190824,0
34926,0
50911,0
190823,0
34319,0
190822,0
34318,0
190821,0
34317,0
190820,0
34316,0
34315,0
34314,0
34292,8
