"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","고가도로","지하철네트워크","교량","터널","육교","횡단보도","공원,녹지","건물내"
"LINK","","0","","LINESTRING(127.00213534274212 37.558534452011905,127.00214971299854 37.55841773657608,127.00220720613197 37.55837654192354,127.00220720430933 37.5583147515354,127.00217845677487 37.55830102087186,127.00206059411146 37.558321619783854)","193140","1111","7555","7556","40.3330","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99784918433096 37.55640037406432,126.9979066694473 37.556674999129186,126.99792391455654 37.556775694908744,126.99791241210856 37.55691300671463,126.99785491602967 37.55701370115507,126.99782616567182 37.55714185849894,126.99782616154995 37.557283747565634,126.99787790022785 37.55747598530157,126.99786639824025 37.55759041175482,126.99782614931709 37.55770483767893,126.9977571533265 37.557819263044536,126.99765366418335 37.557823838099516,126.99761916843056 37.55780552914415,126.99752143323433 37.55767279221134,126.99742944617994 37.55758582598391,126.99727421733297 37.557471395841716,126.99716498378751 37.5573569666066,126.99713624104957 37.55725169338118,126.99713049539014 37.55715557484147,126.99714774846306 37.55702284032331,126.99717650028242 37.55688552900825,126.99722824820537 37.55677568062719)","193141","1000","122705","122704","304.8430","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(126.97732452358584 37.560231479652934,126.97782433883002 37.56032908637737)","201099","1111","6152","10550","45.4700","1114000000","중구","1114011700","남대문로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00642067376602 37.565037159154016,127.00650119564767 37.56529804719488)","135114","1111","7683","7684","29.8170","1114000000","중구","1114014500","광희동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97656190217454 37.55550595920057,126.97657287242708 37.55553995079468,126.97658428559586 37.55557531474146,126.97663597995405 37.55573094528664,126.97671931528129 37.55582250310134,126.976753769459 37.555955244850225)","201261","1111","21876","6208","53.4080","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01110850817236 37.55665506301328,127.0108037903523 37.55662076328564)","201800","1111","8442","8443","27.1920","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00053411767148 37.55783875609423,127.00049099694336 37.55779298561938,127.00034151266584 37.557744926950896,127.00013740963509 37.5577838324279,127.00006554233227 37.557811294886974,127.00003392071136 37.55784333436364,127.00006841715403 37.55795089540297)","201110","1111","7545","7542","63.0250","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97715693842008 37.56300743614995,126.976826583684 37.562174346415084)","201884","1011","6028","6029","96.9600","1114000000","중구","1114011400","태평로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00491092977299 37.55919003380588,127.00499717218561 37.559190030187224)","200764","1111","7858","7850","7.6200","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01519651075225 37.55676184492509,127.01509015733318 37.556805340701715)","201333","1111","10324","10326","10.5650","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97883882041879 37.562762876753766,126.97898831439629 37.5627629034535)","201337","1111","6013","6007","13.2080","1114000000","중구","1114011300","북창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99222712009481 37.56328577980778,126.99188212262212 37.56336814370474,126.99176999291761 37.563443657462116)","178435","1011","6816","6817","44.7980","1114000000","중구","1114015900","초동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01334872122662 37.56157970353626,127.01351837393246 37.56178565207554)","201364","1111","8773","8774","27.3340","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00541410970331 37.56056084265105,127.00477015543358 37.56057460161645,127.00436193165834 37.56053800089127)","201921","1111","7752","71669","93.2130","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00008279550215 37.562334578817,126.99994192743415 37.56174184918352)","201938","1111","7494","7480","66.9530","1114000000","중구","1114013600","묵정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96549037204194 37.554194895902086,126.96545294261435 37.55432533141597,126.96524300516235 37.55452894935743)","201941","1111","71646","14413","44.0870","1114000000","중구","1114017400","만리동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98835976901422 37.56717138614992,126.98907852910884 37.56719434012336)","200179","1111","6469","9701","63.5510","1114000000","중구","1114011000","수표동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00666236087537 37.56959362689835,127.00676750332251 37.569602706373736)","200788","1011","74238","74237","9.3430","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(127.02133932033365 37.564044994120785,127.02140547850738 37.564166274267116)","201396","1011","10190","9497","14.6750","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00156058656795 37.5684002681688,127.00138520146373 37.568187437157185)","201397","1111","122267","66847","28.2500","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01110336967457 37.56812776738261,127.0101604027808 37.56859013515922,127.0100080373517 37.56870457461799,127.00997376266817 37.568793651058506)","201427","0100","152","8064","126.6910","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98665598719417 37.56086401532936,126.98666197377291 37.56081963798543)","200844","1011","10119","10120","4.9540","1114000000","중구","1114013000","남산동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96511467910008 37.55848693019974,126.9650859511253 37.55844572811884)","201410","1111","15203","15200","5.2300","1114000000","중구","1114017100","중림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97881644852696 37.555470463755086,126.97880784739753 37.555390363522065,126.97881648480431 37.55534230585777,126.9788394971275 37.5552873851674)","200226","1000","6186","6190","20.7360","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.01948303889193 37.5703587955766,127.01952032539728 37.57001093312176)","200230","1111","9092","158281","38.7490","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00387354251569 37.5668474973842,127.00389654785322 37.56694361486917,127.00390805508748 37.56707863773087,127.00388794139268 37.56730291428171,127.00387931858981 37.567348685153455)","200880","1000","7726","73966","55.9720","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0151012350629 37.55594169204799,127.01444874398328 37.556191223877796)","202049","1111","8969","8976","63.9610","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.023482703798 37.561689919460186,127.02347248844298 37.56165021363129,127.02343217860728 37.56158908133984)","200921","1011","9558","9560","12.1610","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0045381960234 37.55199370410346,127.00459567742686 37.55186325536313,127.00460717049978 37.55178544471071)","200922","1011","7978","7977","24.0390","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00571673021622 37.55200967267309,127.00563624863985 37.55205773578447)","200923","1111","7955","7958","8.8900","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0026372030939 37.5648153168476,127.00256535467503 37.56556366781754)","201475","1111","7349","7399","83.3000","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97390494602644 37.56651627301479,126.97396690048238 37.56657595344359,126.974501651498 37.56658980132637,126.97456491930261 37.56653946732169,126.9745548511114 37.56607930569364)","201476","1000","5727","5730","114.8440","1114000000","중구","1114016700","정동","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.00532780166859 37.559661453420055,127.00533066746652 37.55953558400838,127.00540828004138 37.559453193310674)","201498","1111","72039","7857","25.4020","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99564117437038 37.56147973186581,126.99556642947238 37.56146599789261)","201533","1111","7069","7068","6.7780","1114000000","중구","1114013200","충무로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00361758337743 37.56518374425764,127.00355145237852 37.565046434449656,127.00358595072763 37.56501897104331,127.0035830731259 37.5649640464032,127.00361757208938 37.5649503141692)","200936","1111","67275","67276","30.1410","1114000000","중구","1114014500","광희동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98976428530074 37.566787615446344,126.989670717253 37.56759655288763)","202107","1111","9703","6647","90.1620","1114000000","중구","1114011000","수표동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01596169827452 37.56713821986504,127.01586107095486 37.56713594489752)","201683","1011","8679","8680","8.8940","1114000000","중구","1114016300","흥인동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98253022185737 37.568704504541415,126.98254457605805 37.568796047817585)","201684","1011","6246","120933","10.2390","1114000000","중구","1114010200","다동","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(127.00708488105285 37.550979757508074,127.00707339565375 37.551110204733135,127.00710215022724 37.55121776418412,127.00715102271847 37.551290994375094)","199982","1111","10309","7926","35.9230","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0115709783741 37.56369683208995,127.0113496275716 37.56381585717685)","199931","1111","8257","74030","23.6000","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01075570493492 37.55207230547862,127.010971291464 37.55207915124973)","201196","1011","126103","126104","19.0650","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98668457035872 37.5617908739032,126.98755276538276 37.561843604851234)","201206","1111","6534","6535","76.9300","1114000000","중구","1114012500","충무로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97790419107757 37.56375135090433,126.97771731227701 37.56378106668137)","200710","1111","6022","9667","16.8370","1114000000","중구","1114011400","태평로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00939689952261 37.55678419000314,127.00925895007947 37.557058824914435,127.0091753762798 37.557226218154845)","203261","1111","10273","8330","52.8200","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9915374060304 37.56096058446146,126.99122980188858 37.560951407885284,126.99104293838269 37.56095597092061)","201766","1111","20510","20508","43.7150","1114000000","중구","1114014000","남학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97916337325589 37.569033506462226,126.97803881671028 37.56912007242673)","203822","1100","5908","212841","99.8110","1114000000","중구","1114010100","무교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00105456078505 37.567832718557035,127.00085905305922 37.567629041038444,127.00080442566919 37.56753292319243)","203827","1111","7329","7331","40.1580","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97728815302932 37.55693140842657,126.97732663372389 37.556935247355206,126.97751062092124 37.556905531609004)","201779","1011","6074","6163","20.0150","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0202887095481 37.56204900814686,127.02041519575218 37.56202152396625,127.02051291951287 37.561943696958885)","201842","1011","9269","9267","23.7970","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9725787571706 37.55492565303865,126.97257590523081 37.55486386195374)","201844","1000","177925","177926","6.8630","1114000000","중구","1114012000","봉래동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.997943879305 37.562860923127985,126.99725678783594 37.56267553813757)","204415","1111","7167","7152","64.0980","1114000000","중구","1114013200","충무로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9804474523809 37.55769263697201,126.98078376694603 37.5577865220441,126.98134838118854 37.557852109991146)","201865","1011","10070","6409","81.9060","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02231257798074 37.56194565909833,127.02209984698843 37.56197316148696,127.02192736112497 37.561991501898895)","200606","1011","172733","9575","34.4160","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02011632151635 37.56243351091062,127.01961605426507 37.56228255202214)","199547","1111","9263","9304","47.2690","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00536495062612 37.55655133541036,127.0053419438217 37.55641631297014,127.00542242563094 37.55630417115191,127.0055632758302 37.55621033471751,127.00570413265386 37.5562080394629,127.00582774773383 37.55628355503863,127.0058593764287 37.55638196042126,127.00585651020735 37.55648952164428,127.00584214413722 37.556581063699824)","199624","1111","73942","73943","105.3560","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99202252557605 37.5675875811108,126.99194489819948 37.56759215289845,126.99190464598193 37.567603592791684,126.99186151893026 37.56761274394374,126.99176951994029 37.567582986685075,126.99171489361814 37.56758298286418)","198841","1011","6660","6661","28.1950","1114000000","중구","1114015600","입정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98573119215744 37.55608254040752,126.98555574092448 37.55659515061314)","199416","1011","6639","6640","58.9680","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01371245258355 37.56383661458471,127.01400569498995 37.56383658016197,127.0142443125033 37.56382968602175)","199488","1011","10015","10016","47.0040","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00418096550113 37.563153798981084,127.00433908456947 37.56314692768272)","197929","1011","7791","7792","13.9910","1114000000","중구","1114014700","쌍림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00303974748495 37.56039697383202,127.00353421758204 37.56051596373385,127.0036317306318 37.56049454350123)","116845","1111","10127","71965","54.5790","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0136524831928 37.564135958068306,127.01365103257015 37.56406386952081)","197965","1111","8643","8639","8.0020","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9972939487677 37.56806497796406,126.99718181834712 37.56811761151011,126.99711281432819 37.5681656689536)","197968","1111","6938","6910","19.6010","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00739244271269 37.565325457115655,127.00741832459327 37.565396399927316)","197985","1111","7673","74152","8.1990","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99546874467073 37.56032742913867,126.99555210190375 37.56052424606769)","199734","1011","122678","122677","23.0530","1114000000","중구","1114013800","필동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01301804268802 37.56116551622187,127.0133055868415 37.56151334098781)","198609","1111","8778","8775","46.2140","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01252615278283 37.567987678733566,127.01247728626129 37.56804718566543,127.01239397470636 37.56844539849287)","199177","1111","24600","8599","52.6960","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01935333916404 37.5691344541994,127.01940790248611 37.568887284140764)","199754","1111","9070","66220","27.8530","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99516389450262 37.56236537497236,126.99535076149142 37.56235737261915)","198043","1111","7120","7107","16.5340","1114000000","중구","1114013200","충무로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97690756647849 37.56059756396471,126.97661724233714 37.56049909994839)","199341","1111","6050","9657","27.8820","1114000000","중구","1114011700","남대문로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0203713688099 37.55943549045351,127.02029089673265 37.559513314412925,127.02001497370648 37.55971475235817)","198397","1111","9345","9346","44.2660","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00723600221684 37.56805105604974,127.00774200910442 37.56796863690263)","198324","1111","7653","8073","45.6300","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99519959850117 37.56597896629262,126.99515647427083 37.565965233351726,126.99509611081646 37.56578672552242)","198327","1011","6996","6997","24.6210","1114000000","중구","1114016000","인현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00446382015839 37.56389225125198,127.00451020101356 37.564141287917415)","198412","1111","9916","7740","27.9420","1114000000","중구","1114014700","쌍림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96379129765009 37.55463378567272,126.96410737429143 37.55489706360812,126.96413897823966 37.55493140122274)","198416","1011","14907","14909","45.1460","1114000000","중구","1114017400","만리동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01954216557796 37.56556660581944,127.01925466343705 37.56555521040795)","197656","1111","9116","9118","25.4320","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00143967628748 37.559378931094614,127.001517292706 37.559282811757164,127.00148279306767 37.55915007730719,127.00147129237544 37.55906311321228)","198358","1111","7564","7566","37.4320","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00886999774168 37.56375542344281,127.00896058411398 37.56397511555373)","198931","1011","8299","9908","25.6630","1114000000","중구","1114014600","광희동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01808110879021 37.56324626868301,127.01825367722212 37.563550616738546)","199447","1111","9319","9320","37.0610","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02128953284547 37.56336016027541,127.02122910200019 37.56315649190282,127.02124634229725 37.5631244493677,127.02164305836925 37.56305572137955)","199448","1011","9517","159720","62.9660","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99271765283258 37.55957152414671,126.99246755293927 37.55952802633982)","199516","1011","6850","6851","22.6190","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97282356363709 37.565512459135384,126.97292989850651 37.56562233300565)","198792","1011","5704","5705","15.3940","1114000000","중구","1114016700","정동","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(126.98604969471117 37.55929401215684,126.98631704320715 37.55931235170263)","124541","1011","6616","6615","23.7090","1114000000","중구","1114012900","남산동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97301535349584 37.55985525414042,126.97353854668515 37.559898854670685,126.973595723204 37.559903781425234,126.97363364375758 37.55990704892683)","199533","1111","179105","23045","54.9310","1114000000","중구","1114011900","봉래동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96884406184451 37.55639510962906,126.96906820864865 37.55659658865837,126.96933263491093 37.5566973531082,126.96957696442297 37.556736321385195,126.96982130723455 37.556722623745536)","197768","1000","14441","14925","99.4350","1114000000","중구","1114017300","만리동1가","0","0","0","0","0","0","1","0"
"LINK","","0","","LINESTRING(126.97743826778778 37.56913388464742,126.97743826778778 37.56913388464742,126.97729109033769 37.56909339905887)","197769","1111","10337","10338","13.7570","1114000000","중구","1114010300","태평로1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97838759648377 37.56230280024049,126.97843356532157 37.56240350402337)","197664","1011","6058","6059","11.8920","1114000000","중구","1114011300","북창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.998086112471 37.56574561831516,126.99660549110268 37.5656769291276)","197665","1111","7021","6986","131.0320","1114000000","중구","1114013500","예관동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0189216703481 37.56755543918002,127.01833803033908 37.56755095422018)","197668","1111","9060","10253","51.5650","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01795167501378 37.562983107367906,127.01779924254305 37.56271766083738)","198466","1111","9298","9297","32.3940","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01398642514701 37.56653887564852,127.01384855083761 37.567225450769925)","198224","1111","8711","8697","77.1690","1114000000","중구","1114016300","흥인동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01528284127014 37.558414428941916,127.0152022717398 37.55826559746023)","198225","1111","8853","8856","17.9870","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00173012731426 37.56373972424752,127.00140813558609 37.563714554688126)","202780","1111","9933","7516","28.5850","1114000000","중구","1114013300","충무로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01841591523107 37.56859908841705,127.01841010981428 37.568374813487985)","202919","1111","66222","137962","24.8970","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9991973339487 37.56254283246629,126.99974930969624 37.56267099267801)","202932","1111","7532","7496","50.8000","1114000000","중구","1114013300","충무로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01130228034073 37.56440515835962,127.01130803646215 37.564446351357816)","203364","1011","8102","8103","4.6000","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96918918157043 37.55599928387216,126.96919768957888 37.556280775733)","203368","1111","14910","14928","31.2510","1114000000","중구","1114017300","만리동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01475110295293 37.55884245219971,127.01488045640971 37.55879437678137,127.01492357464814 37.558780640143,127.01503855516 37.55873714343224)","203423","1011","8875","8889","27.9650","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97399716410443 37.5658915247318,126.97390803737437 37.56589608212791)","203440","1000","5734","5735","7.8900","1114000000","중구","1114016700","정동","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.01579511291747 37.56793236193749,127.01533510293106 37.56794844229003)","210973","1111","8583","8584","40.6790","1114000000","중구","1114016300","흥인동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98070896032763 37.56265563616993,126.98057979524458 37.562817826494715)","204086","1111","122782","10260","21.3140","1114000000","중구","1114011100","소공동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0160267614669 37.55546555499613,127.01595774120507 37.555325963769405,127.01595774120507 37.555325963769405)","203571","1111","8962","8956","16.6500","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01878028855027 37.57005339422184,127.01845936321827 37.56990125442029)","204171","1111","10577","158282","32.9990","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99028061369765 37.568088002669654,126.99228983842096 37.56825356085912)","210976","0111","211648","6651","178.4530","1114000000","중구","1114015600","입정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99788936150112 37.5591363365574,126.99797273605151 37.558880022363006,126.99798711169746 37.55880678956251,126.9979612418497 37.55870609367828)","203025","1111","7217","7213","49.0200","1114000000","중구","1114013900","필동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00630547834238 37.56270515253399,127.00633710340284 37.56272117055912,127.00641185525781 37.56277837980266,127.0064751185722 37.56296145884068,127.00644924553067 37.5629729029123,127.00642337916175 37.56306215703438)","203034","1011","71977","7822","46.3290","1114000000","중구","1114014700","쌍림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02105203676103 37.56734453382277,127.0210577211693 37.56711110280985)","202528","1111","165126","165127","25.9130","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00853048172674 37.56134219225338,127.0083982313378 37.561268968718984,127.00821997371317 37.56110191844381)","203075","1111","8209","8210","38.5600","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97407100351302 37.553951074533295,126.97398002200158 37.55357828857558)","203084","1011","74388","64495","42.1490","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(127.02138882190714 37.558698403030526,127.02133130777477 37.55862975745359,127.0213368307846 37.55783563554002,127.02129944346608 37.557778428963914)","202574","1000","9596","9597","104.4550","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01303148462836 37.564066228061,127.01303435318314 37.56402961125371)","203724","1011","8642","8640","4.0720","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02172552655676 37.55994330322028,127.02189514167912 37.55995471454885)","204301","1111","9591","9592","15.0400","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98526985009038 37.56329198237217,126.98524107982523 37.563399539733005)","203149","1111","10045","6542","12.2050","1114000000","중구","1114012700","명동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0222475608879 37.57049333013594,127.02223890404326 37.57038805947208,127.02213247169648 37.57021643985799)","204310","1111","162808","162816","32.9510","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98968504731782 37.56792495808458,126.98971954390701 37.567957000501735,126.99015942693423 37.567993654453126)","203170","1111","6645","6646","43.7570","1114000000","중구","1114011000","수표동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96502247733075 37.558937743851835,126.96515473227856 37.558901166436925)","203742","1111","15196","15197","12.3710","1114000000","중구","1114017100","중림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98729453068351 37.558889082408825,126.98704440967855 37.55899890479528,126.9869380343229 37.559056106390244,126.98688053507152 37.55908127387366,126.98682878970034 37.55908126811253,126.9867942931901 37.559078975726614,126.98676555183417 37.559044644519446)","203747","1111","6598","6599","54.5880","1114000000","중구","1114013000","남산동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97997247492748 37.55921356162884,126.97990056996207 37.5593485728272)","202651","1111","6103","6104","16.2760","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01064826090737 37.564623773819676,127.01069567624772 37.5644738707876)","203207","1011","21806","8090","17.1570","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96769986255819 37.556609924311736,126.96775439535955 37.55682737903883,126.96809641598975 37.55697622661916,126.96809640233003 37.55700826608207,126.96798135608472 37.557147835470694,126.96789217361648 37.557305720045676,126.96784472691714 37.55732055345415)","204009","1011","14932","14955","104.8540","1114000000","중구","1114017100","중림동","0","0","0","0","0","0","0","0"
